,automotive industry,auto insurance,second hand car,mobile phone,mercedes benz,electrical appliance,wifi,clothing,shoes,underwear,electricity,energy,gasoline,tobacco,video game,t-shirt,natural gas,health care,furniture,interior design,ebook,novel,footwear,lingerie,real estate,life insurance,dessert,potato,coffee,bottled water,margarine,offal,juice,jam,veterinarians,amusement park,television,hairdresser,timber,travel agency,nightclub,fur,vitamins,petroleum,beer,lawyer,renovation,restaurant
2013-05-26,8.755248187568572,0.0,55.965346437156384,50.030140378937176,63.823481035186475,6.645021693000047,94.18072027151423,93.43604256371921,121.88370268825929,14.572011854079147,70.15106961739347,44.014781838746195,51.95692892632344,15.684101706312102,48.8424248004593,71.6655410777324,34.456239099620134,45.186547739540536,34.5260450849016,55.53036831813895,45.21422937076109,28.92320440916241,3.3099119948660887,26.44966366619461,36.24224797054712,11.267569149517815,47.751852845493325,70.24283093568002,69.13774253682774,0.0,3.9729700515165898,0.0,16.905648271048964,39.493592054590096,48.47562954444782,12.099229987779015,60.75987499942973,71.54297248256321,9.63395860431035,13.804589967345493,16.93336885311218,9.77139733326385,58.973430615873504,39.363428561846625,55.51828169687047,77.18225557501206,5.821658499817828,90.98678049010286
2013-06-02,12.734906454645197,6.885487319048479,57.541835069188956,51.644015875031926,58.5777154706506,0.0,99.97645690360741,86.24865467420234,128.05502940665215,21.649846183203305,54.310505510240105,36.53226892615934,50.55268760399038,13.37005391357753,54.17068932414576,64.49898696995916,30.46131282720041,13.290161099864864,33.62926469308597,51.4671706363239,47.1800654303594,26.942163011274573,9.456891413903111,27.892372593441586,30.129097710454836,8.638469681296991,49.37055972161174,76.22094420680173,78.28832610787848,7.0364817907289146,12.152614275227215,0.0,14.792442237167842,36.76989605082526,42.275258323646355,21.778613978002227,58.5095092587101,63.87765400228859,8.305136727853748,13.078032600643098,18.814854281235757,18.268264579580244,55.287591202381414,33.065279991951165,51.24764464326505,69.97857838801093,5.322659199833443,89.51925177252056
2013-06-09,7.163384880737923,0.0,62.27130096528668,52.4509536230793,68.19495233896637,0.0,104.3232593776773,91.04024660054692,126.51219772705394,17.90275742072581,38.46994140308674,26.849016921635176,49.148446281657314,10.541773278013052,68.379394720643,63.782331559181834,31.959410179357807,20.201044871794593,35.42282547671723,51.4671706363239,45.21422937076109,35.65874516198105,6.903530732149271,30.777790447935544,30.56575130046143,5.445991755600277,46.94249940743411,76.22094420680173,85.40544666314015,0.0,8.413348344388073,0.0,19.86413671848253,47.664680065884596,36.63855721382684,13.712460652816217,65.26060648086896,67.28446221574399,8.637342196967898,12.351475233940704,21.63708242342112,16.993734492632782,48.65308025809564,22.830788565871043,53.382963170067754,60.716707719009484,8.81565429972414,89.51925177252056
2013-06-16,10.877732596676106,0.0,58.330079385205245,49.2232026308898,62.07489251367452,0.0,91.28285195546765,83.85285871103005,106.4553858922771,10.40857989577082,37.33847253829007,27.7293125584101,40.02087768649238,20.82643013461115,64.8272183715187,63.782331559181834,27.465118122885617,34.55441885964865,29.593752929915656,49.43557179541638,44.55895068422832,20.602830538033498,7.281806388705395,27.411469617692592,30.129097710454836,0.0,48.561206283552536,85.18811411348429,68.12101102893321,0.0,6.543715378968501,0.0,13.947159823615394,40.85544005647251,38.893237657754646,7.2595379926674095,63.01024074014934,68.13616426910782,8.637342196967898,15.802622725777077,17.246949757799445,14.869517681053686,50.12741602349248,15.351737139120184,52.67119032780019,74.09496535201157,6.819657099786599,85.11666561977364
2013-06-23,14.85739086375273,0.0,51.23588054105866,51.644015875031926,58.5777154706506,0.0,95.62965442953754,91.04024660054692,117.25520764946464,16.237384637402478,40.73287913268008,24.208130011310406,40.02087768649238,14.141403177822388,67.49135063336193,65.9322977915138,26.466386554780684,22.859077091767567,32.73248430127035,43.34077527269381,47.1800654303594,39.620827957756724,0.0,24.526051763198637,30.129097710454836,0.0,53.417326911907786,79.21000084236258,80.32178912366753,0.0,12.620022516582107,0.0,27.04903723367834,40.85544005647251,52.42132032132148,3.4953331075806044,60.75987499942973,72.39467453592707,10.298369542538648,13.441311283994295,19.12843518592302,11.895614144842948,47.91591237539723,16.926274281594047,61.21246443501103,73.06586861101141,6.6533239997918034,93.92183792526747
2013-06-30,22.551396846767535,0.0,54.388857805123806,50.83707812698455,61.20059825291854,0.0,91.28285195546765,82.65496072944391,106.4553858922771,21.649846183203305,37.33847253829007,21.127095282598173,49.148446281657314,7.713492642448575,63.05113019695654,68.7989194346231,23.470191850465888,38.8072704116054,28.24858234219222,46.72677334087302,43.248393311162786,25.357329892964305,8.889477929068924,26.44966366619461,28.38248335042847,12.582118883628226,60.70150785444067,62.7701893467779,70.15447404472226,0.0,3.9729700515165898,0.0,26.626396026902118,42.21728805835493,43.40259854561026,14.250204207828618,63.01024074014934,64.72935605565243,7.972931258739599,17.255737459181866,19.755596995297545,7.647180521684753,53.076087554286154,19.681714280923313,54.806508854602896,61.74580446000965,5.987991599812624,93.92183792526747
2013-07-07,6.367453227322598,0.0,53.60061348910752,53.257891371126675,60.326303992162565,6.170377286357186,102.87432521965401,88.64445063737463,107.99821757187532,10.824923091601653,41.86434799747675,21.127095282598173,48.44632562049078,14.141403177822388,65.71526245879978,64.49898696995916,23.969557634518356,28.17514153171351,30.04214312582347,44.017974886329654,43.903671997695554,28.130787850007277,4.9175835352296176,29.815984496437558,31.43905848047461,0.0,55.0360337880262,64.26471766455832,65.07081650524964,0.0,11.451501913194877,0.0,30.430166887888134,35.408048048942845,50.73030998837563,16.67005020538442,76.51243518446705,82.61509917629324,11.627191418995247,17.074098117506267,23.204986946857435,5.522963710105655,46.44157661000038,22.830788565871043,54.806508854602896,69.97857838801093,3.9919943998750824,89.51925177252056
2013-07-14,5.571521573907273,0.0,59.90656801723782,54.871766867221424,66.44636381745441,0.0,101.42539106163072,92.23814458213306,115.71237596986641,28.31133731649663,36.2070036734934,23.32783437453548,54.76541157098958,6.685026956788765,66.60330654608086,55.89912204063127,26.466386554780684,27.643535087718917,31.38731371354691,56.20756793177479,47.1800654303594,29.715620968317545,0.0,26.44966366619461,33.62232643050757,6.384955851393428,59.08280097832225,80.70452916014301,68.12101102893321,0.0,0.0,0.0,21.97734275236365,42.21728805835493,43.96626865659221,22.585229310520827,85.51389814734554,68.98786632247167,16.278067986593346,17.255737459181866,21.950663328108384,12.745300869474589,53.076087554286154,24.405325708344908,71.17728422675701,66.89128816501045,0.0,101.25948151317898
2013-07-21,19.367670233106235,5.336252672262571,68.57725549341697,55.67870461526879,64.69777529594246,0.0,114.46579848384037,93.43604256371921,109.54104925147354,20.400816595710808,39.60141026788341,20.68694746421071,54.063290909823046,12.34158822791772,66.60330654608086,59.48239909451789,21.472728714256025,24.985502867745943,40.80350782761098,54.17596909086726,57.00924572835094,23.37628849507647,0.0,21.159730932955686,31.875712070481203,6.760541489710689,46.13314596937491,80.70452916014301,72.18793706051132,17.088598634627363,4.440378292871483,0.0,27.471678440454564,49.02652806776702,37.202227324808796,24.19845997555803,94.515361110224,79.20829096283785,8.637342196967898,14.16786865069669,18.814854281235757,21.6670114781068,43.49290507920671,20.468982852160245,68.33019285768673,68.94948164701077,0.0,108.59712510109051
2013-07-28,7.428695431876365,0.0,65.42427822935183,61.32726885160041,65.57206955669844,0.0,120.26153511593357,94.63394054530535,104.91255421267888,25.3969349456808,37.33847253829007,18.04606055388594,56.871773554489174,7.19925979961867,67.49135063336193,57.33243286218592,26.96575233883315,27.111928643724323,37.66477645625629,54.17596909086726,49.14590148995771,19.01799741972323,7.1872374745663645,32.70140235093152,34.05898002051416,0.0,53.417326911907786,65.75924598233874,68.12101102893321,0.0,0.0,0.0,27.471678440454564,53.11207207341427,41.14791810168245,26.887177750620033,94.515361110224,68.98786632247167,10.298369542538648,18.16393416755986,28.84944323122816,31.01356544905483,37.59556201761936,16.532639995975583,64.05955580408131,64.83309468301013,7.651322599760574,117.40229740658434
2013-08-04,10.347111494399222,0.0,72.51847707349842,61.32726885160041,71.69212938199028,0.0,144.8934158023296,89.84234861896077,106.4553858922771,20.400816595710808,38.46994140308674,17.165764917111016,49.148446281657314,0.0,68.379394720643,63.782331559181834,24.46892341857082,15.948193319837836,36.319605868532854,65.68836252267656,50.456458863023244,26.14974645211944,0.0,28.37327556919058,36.67890156055371,7.88729840466247,50.17991315967095,92.66075570238641,77.27159459998394,0.0,0.0,7.93510250824771,30.852808094664358,47.664680065884596,56.36701109819514,25.00507530807663,87.76426388806516,82.61509917629324,0.0,16.89245877583067,27.28153870779185,20.39248139115934,51.60175178888932,19.681714280923313,62.63601011954617,47.3384500860074,7.318656399770984,124.73994099449585
2013-08-11,10.347111494399222,0.0,74.88321002154727,64.5550198437899,78.68648346803812,0.0,144.8934158023296,91.04024660054692,98.74122749428601,19.151787008218307,37.33847253829007,14.965025825173706,56.16965289332264,11.31312254225791,71.04352698248624,69.51557484540042,21.472728714256025,21.795864203778375,34.97443528080941,55.53036831813895,42.59311462463001,27.33837129085214,0.0,28.37327556919058,35.36894079053394,6.384955851393428,56.654740664144626,79.21000084236258,72.18793706051132,7.237524127606884,7.478531861678286,4.205604329371286,35.50186136920282,51.75022407153185,41.14791810168245,7.528409770173609,78.76280092518668,85.17020533638478,19.600122677734845,13.259671942318697,24.459310565606486,20.81732475347516,42.01856931380987,17.713542852830983,69.0419656999543,49.39664356800772,4.324660599864672,146.7528717582304
2013-08-18,13.26552755692208,0.0,69.36549980943326,62.94114434769516,72.56642364274627,0.0,127.50620590605004,94.63394054530535,111.08388093107176,8.326863916616656,37.33847253829007,18.04606055388594,70.2120661166533,14.39851959923734,70.15548289520517,59.48239909451789,27.465118122885617,13.821767543859458,44.8390195907813,62.97956406813319,49.14590148995771,28.92320440916241,8.984046843207956,37.99133508417044,37.5522087405669,10.891983511200554,55.0360337880262,74.7264158890213,74.22140007630037,5.428143095705162,12.620022516582107,0.0,21.97734275236365,58.55946408094393,49.03929965542977,16.938921982890623,105.76718981382211,84.31850328302093,13.952629702794297,11.62491786723831,30.103766849977212,24.640915014317535,57.499094850476666,15.351737139120184,58.365373065940744,54.542127273008525,3.3266619998959017,127.67499842966046
2013-08-25,0.0,0.0,76.45969865357985,61.32726885160041,64.69777529594246,0.0,120.26153511593357,92.23814458213306,112.62671261066998,20.81715979154164,38.46994140308674,19.806651827435786,51.25480826515691,10.284656856598101,65.71526245879978,65.21564238073648,23.969557634518356,15.416586875843242,39.00994704397973,67.71996136358408,42.59311462463001,26.14974645211944,5.10672136350768,26.9305666419436,38.42551592058008,8.826262500455622,55.845387226085414,73.23188757124088,72.18793706051132,0.0,0.0,0.0,29.16224326755946,70.81609609788569,50.73030998837563,11.292614655260413,114.76865277670059,75.80148274938246,22.589971899762197,9.990163792157922,24.145729660919223,12.320457507158768,50.8645839061909,19.288079995304848,63.347782961813735,56.600320755008845,7.651322599760574,118.86982612416664
2013-09-01,21.75546519335221,4.647703940357723,78.8244316016287,58.099517859410916,70.81783512123431,0.0,121.71046927395686,98.22763449006378,109.54104925147354,16.237384637402478,36.2070036734934,19.806651827435786,51.25480826515691,9.25619117093829,67.49135063336193,55.18246662985395,21.972094498308493,22.859077091767567,34.5260450849016,62.30236445449735,38.6614425054334,25.357329892964305,0.0,33.182305326680506,35.36894079053394,6.009370213076168,44.51443909325649,70.24283093568002,74.22140007630037,0.0,0.0,0.0,27.894319647230787,68.09240009412085,47.91195943346587,15.056819540347218,74.26206944374744,85.17020533638478,7.972931258739599,10.898360500535915,20.382758804672072,20.81732475347516,53.076087554286154,23.224422851489507,69.0419656999543,69.97857838801093,13.140314899588812,108.59712510109051
2013-09-08,7.428695431876365,11.188916893453777,73.30672138951469,64.5550198437899,69.94354086047834,5.102427371410751,114.46579848384037,101.82132843482222,123.42653436785751,13.739325462417483,37.33847253829007,22.447538737760556,54.76541157098958,16.712567391971913,65.71526245879978,50.16587875441268,21.972094498308493,26.58032219972973,41.25189802351879,58.91636638631815,44.55895068422832,28.130787850007277,0.0,26.44966366619461,37.98886233057349,8.0750912238211,44.51443909325649,79.21000084236258,67.10427952103869,0.0,7.011123620323393,0.0,32.12073171499303,83.07272811482744,37.202227324808796,10.754871100248014,87.76426388806516,68.98786632247167,7.972931258739599,8.718688400428732,21.009920614046596,15.719204405685325,50.8645839061909,27.160765707674173,64.77132864634888,68.94948164701077,5.655325399823033,104.19453894834359
2013-09-15,21.224844091075326,0.0,77.24794296959614,57.29258011136354,69.94354086047834,0.0,126.05727174802675,91.04024660054692,128.05502940665215,22.898875770695803,41.86434799747675,24.208130011310406,63.190859504987976,18.25526592046163,51.50655706230253,45.865946289748734,24.968289202623286,26.048715755735135,41.25189802351879,61.625164840861515,49.801180176490476,31.69666236620538,5.863272676619929,31.258693423684537,41.04543746061963,2.8168922873794537,38.84896502684202,89.67169906682557,80.32178912366753,8.845862822630636,4.907786534226376,0.0,25.358472406573444,78.98718410918019,35.51121699186294,11.830358210272815,92.26499536950439,66.43276016238013,10.962780480766948,7.083934325348345,17.246949757799445,6.7974937970531135,48.65308025809564,16.926274281594047,49.824098958729905,84.38593276201318,0.0,93.92183792526747
2013-09-22,16.18394361944494,17.2137182976212,74.09496570553098,60.52033110355304,75.18930642501421,0.0,127.50620590605004,105.41502237958065,151.19750460062545,25.3969349456808,44.12728572707009,25.528573466472793,44.935722314658115,17.226800234801818,55.94677749870792,50.88253416519,33.457507531515205,23.39068353576216,40.355117631703166,56.20756793177479,49.14590148995771,31.69666236620538,5.95784159075896,25.487857714696624,37.115555150560304,5.258198936441647,47.751852845493325,95.64981233794727,78.28832610787848,4.0208467375593795,15.424471964711465,0.0,32.96601412854548,81.71088011294502,39.4569077687366,9.679383990223211,112.51828703598096,67.28446221574399,12.291602357223548,9.445245767131127,17.246949757799445,16.993734492632782,54.55042331968299,25.979862850818773,49.824098958729905,72.03677187001125,6.3206577998022135,95.38936664284977
2013-09-29,0.0,5.508389855238783,71.73023275748213,54.06482911917405,70.81783512123431,0.0,124.60833759000346,107.81081834275294,154.2831679598219,19.984473399879974,41.86434799747675,29.049756013572487,42.12723966999198,16.712567391971913,53.28264523686469,49.44922334363535,22.471460282360958,31.364780195681078,37.66477645625629,56.884767545410625,53.732852295687096,16.244539462680258,8.038357701817644,29.815984496437558,35.36894079053394,8.45067686213836,45.323792531315696,94.15528402016685,87.4389096789292,0.0,8.179644223710625,0.0,15.215083443944067,66.73055209223844,40.02057787971855,8.60389688019841,92.26499536950439,61.32254784219705,4.983082036712249,8.718688400428732,15.051883424988606,23.366384927370078,57.499094850476666,20.468982852160245,43.41814337832177,75.12406209301174,0.0,86.58419433735595
